"","id","id_review","date","reviewer_id","reviewer_name","comments","name","host_id","host_name","neighbourhood_group","neighbourhood","Lat","Lon","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","district","word_count","sd","ave_sentiment","doc_id","ADJ","ADP","ADV","AUX","CCONJ","DET","INTJ","NOUN","NUM","PART","PRON","PROPN","PUNCT","SCONJ","SYM","VERB","X","crime"
"605",24464154,303524092,"8/7/2018",66811652,"Whitney","A very enjoyable stay in a lovely neighbourhood. The beds were comfortable and the space was clean. Great amenities! I would recommend this space to friends.","South End Studio 3 month minimum",47618394,"Liesl",NA,"South End",42.34757,-71.07297,"Entire home/apt",65,91,87,"7/31/2020",2.55,1,29,"D4",26,0.408417264226489,0.518223868533342,"doc605",5,2,1,3,1,5,0,7,0,0,1,0,4,0,0,1,0,11261
"606",708802,212595514,"11/18/2017",158102664,"Melinda","I loved the location. It was only a few blocks from the monument","Boston / Charlestown Apartment",3648427,"Gerard  And Marie",NA,"Charlestown",42.37755,-71.0628,"Entire home/apt",100,2,374,"1/31/2020",3.68,1,111,"A15",13,0.148633845405412,0.1449,"doc606",1,1,1,1,0,3,0,3,0,0,2,0,1,0,0,1,0,1913
"607",579605,413514074,"2/17/2019",82672831,"Micah","Lance is a great host! This flat was so beautiful, spacious, clean and boasted a great view form the 3rd floor.","The Mayhew Redline | 2BR 1BA | Walk to the Redline for UMass and Mass General!",71783,"Lance",NA,"Dorchester",42.32212,-71.06095,"Entire home/apt",113,32,54,"1/16/2021",0.52,42,305,"C11",21,0.283827855233173,0.424303398874989,"doc607",6,0,1,2,1,4,0,5,0,0,0,0,4,0,0,2,0,12501
"608",13959444,93113957,"8/11/2016",63260855,"Liz","Susan, the host of this property, is amazing. She is fun, friendly and you'd be lucky to have her host you. She really cares about your comfort and enjoyment not just of her place, but of her city!  If you had any doubt if whether this property is as gorgeous as the photos, put them to rest. It is beyond stunning - she has incredible taste, everything she chose from the finishes to the cookware is top notch. She provides condiments and even breakfast items...I can't say enough. I've only stayed at 3 airbnbs so far but this host and this property blow the others out of the water. Would definitely recommend AND return!  Thanks so much Susan!","Beautiful Boston Brownstone",21609039,"Susan",NA,"Roxbury",42.34029,-71.08362,"Entire home/apt",400,29,57,"11/20/2020",1.02,3,329,"B2",117,0.309447091989929,0.212398088437629,"doc608",9,10,10,9,7,11,0,22,1,3,17,2,17,4,0,16,0,14525
"609",6465075,154539636,"5/25/2017",92131422,"Scott","A great house for a large group.  Very comfortable with lots if room.  Good access to transportation and the Jamaica Plain area...we will definitely try again for another large group.","Spacious 5BR Condo Near Metro",635157,"Catlin",NA,"Jamaica Plain",42.29716,-71.1119,"Entire home/apt",400,29,113,"12/31/2020",1.62,1,355,"E13",31,0.153451130444389,0.210409447415154,"doc609",5,4,3,1,1,4,0,8,0,0,1,2,4,1,0,1,0,5214
"610",13546414,339408897,"10/21/2018",106051863,"Jenny","This was a nice place to stay while exploring Boston.  The room was clean and warm and spacious.","Walk To Beach or City 2 - Spacious Room",30342817,"Piter & Stacy",NA,"Dorchester",42.31778,-71.05794,"Private room",51,29,270,"11/4/2020",4.78,4,349,"C11",18,0.191532522475023,0.483284488078375,"doc610",4,0,0,2,2,2,0,2,0,1,1,1,2,1,0,2,0,12501
"611",28888004,494643464,"7/24/2019",74233155,"Heather","Super clean and very close to the airport! Also extremely private, would definitely recommend to anyone traveling through Boston.","Comfy Room-15m T to downtown,Walk to Airport/Subwy",29684380,"Totana & Emma",NA,"East Boston",42.38099,-71.02046,"Private room",38,29,181,"2/12/2021",6.46,3,90,"A7",19,0.333119355279951,0.506911165182931,"doc611",3,3,5,1,1,1,0,1,0,0,1,1,3,0,0,2,0,3627
"612",10627514,133076164,"2/20/2017",1334383,"Richard","Great folks.   Great place.","Sunny JP bedroom near Orange Line T",16337422,"Orion",NA,"Jamaica Plain",42.31551,-71.10158,"Private room",78,91,24,"11/3/2019",0.4,2,365,"E13",4,0,0.353553390593274,"doc612",2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5214
"613",31429443,664367354,"9/14/2020",364080112,"Josh","The pictures of the space don’t do it justice. Walking in, it was beautiful and clean. Meg responded quickly anytime I had a question. The neighborhood was gorgeous and the walk to the train station was simple. Would totally stay here again in the future! And if looking for a cute place to grab a bite, Evergreen Eatery right by the train station was delicious.","Flat in the Jamaica Plain Hills",884747,"Meg",NA,"Jamaica Plain",42.31,-71.10084,"Entire home/apt",110,2,48,"1/24/2021",1.95,1,37,"E13",66,0.207516678430431,0.314407146237372,"doc613",6,5,7,6,3,10,0,13,0,2,3,3,8,1,0,7,0,5214
"614",3294152,314961950,"8/27/2018",160486296,"Elodie","L’appartement est bien situé, 10-15 min de voiture de Boston downtown, dans un quartier calme, pas de bruit. Situé en sous-sol, il n’est pas très lumineux donc c’est très bien pour dormir le matin, sans être réveillé par trop de lumière. Il est assez ancien mais rénové, cuisine petite et ancienne mais il y a le principal pour cuisiner. Il est fonctionnel et la chambre est grande. Joli linge de lit et de toilette et petit bouquet de fleur, quelle gentille attention! Belle terrasse en bois, couverte et tranquille, c’est très appréciable! Je recommande!","Garden Suite near subway, beach",9898255,"Jessica",NA,"Dorchester",42.31503,-71.06214,"Entire home/apt",100,29,203,"2/14/2021",2.51,5,349,"C11",105,0.122707182363893,0.149922013901695,"doc614",23,0,3,1,0,2,0,41,2,0,0,1,17,1,2,3,18,12501
"615",33426419,485279809,"7/10/2019",177049043,"Jeongwoo","This place is clean, and its location is accessible to most well known places in Boston. Host was kind and gave prompt responses whenever we contacted her.","Great location to go anywhere in Boston!!",247641760,"Enia",NA,"Roxbury",42.33174,-71.08197,"Entire home/apt",345,91,38,"8/23/2019",1.7,7,180,"B2",27,0.454908323665712,0.65333123951777,"doc615",4,2,3,3,2,1,0,5,0,0,3,1,3,0,0,3,0,14525
"616",6764572,312984881,"8/24/2018",59464476,"Daniel","Lovely charming home with exceptional hostess.  It is located in a charming safe neighborhood.  A very short walk to the subway is a definite bonus!  Would absolutely stay again.","Experience an 1880s Victorian house",35411494,"Jon&Margrit",NA,"Jamaica Plain",42.31858,-71.10628,"Private room",95,1,228,"2/14/2021",3.29,2,121,"E13",29,0.50196106091786,0.535827008309713,"doc616",4,3,5,3,0,4,0,5,0,0,1,0,4,0,0,4,0,5214
"617",3068453,317067923,"9/1/2018",30872924,"Andreas","Yes, as we are told from the outset, the house is old, and the apartment could be in better shape. It is not beautiful, but quite ok and things work (the bathroom, the kitchen). The air conditioning is noisy and rather ineffective. The main bed is comfortable, the couch not quite. There is no way to make (real) coffee and no mug to pour something hot. The place is quiet, but if one wants to stay during the day, it may get depressing: the two windows look at walls and fire stairs (with some restaurant fumes). Overall: good location and ok for the price, but less than marvelous.","224 Tremont St. · Downtown Studio Apt, Perfect for Medical Workers",2356643,"Voyage",NA,"Downtown",42.35188,-71.06418,"Entire home/apt",75,29,201,"1/20/2021",2.47,16,357,"A1",108,0.473780485532885,0.102480639205399,"doc617",16,7,5,9,9,15,1,24,1,4,6,0,24,2,0,9,0,9706
"618",2292495,56517526,"12/14/2015",49278915,"Douglas","Our schedule got fouled up by forces having nothing to do with this host. And the host made adjustments so it seemed like nothing at all had happened.  That was a welcome relief.

The apartment was tidy and is situated within easy walking distance of many restaurants and bars, as well as Boston Symphony Hall.  I took the free Silver Line bus in from Logan to South Station and walked over in about 25 minutes. Super convenient. Cab ride back to Logan (MetroCab) was super easy and about $18 on the meter.","furnished 1 bed apartment copley #5",9653086,"Glenn",NA,"South End",42.34125,-71.07604,"Entire home/apt",75,33,71,"11/22/2020",0.91,6,324,"D4",90,0.357322977561918,0.413375215560074,"doc618",7,13,9,6,5,7,0,16,2,1,6,8,10,1,1,11,0,11261
"619",6238463,70743128,"4/20/2016",65250533,"Lori","Penny was a great host - couldn't have been more helpful with directions for getting around, restaurant/shopping suggestions, etc. She made us feel completely at home and most welcome. We loved the house, the location, the entire experience. Would love to visit again in the future.","Pvt tree top suite in great location",31691830,"Penny",NA,"Jamaica Plain",42.3159,-71.11405,"Private room",105,2,158,"11/15/2020",2.39,1,0,"E13",46,0.186015885301752,0.254690380437851,"doc619",4,3,5,5,1,5,0,11,0,2,3,0,10,1,0,6,1,5214
"620",4614037,194775071,"9/17/2017",139516978,"Trishia","The apartment was clean and well stocked. Host was available for questions and assistance. Did not have any issues other than finding a parking spot.","Boston RooftopTerrace/ 2 Bed / By Logan airport",9073339,"Elisangela",NA,"East Boston",42.37911,-71.03406,"Entire home/apt",207,1,198,"2/7/2021",2.82,3,352,"A7",25,0.169878517578581,0.49736647818561,"doc620",3,1,1,3,2,3,0,7,0,1,0,0,3,1,0,3,0,3627
"621",19351506,190139981,"9/3/2017",10154319,"Katerina","The studio is very nice. It is quet near the centre so you can walk to the downtown.
Billy was on phone so there was no problems to find and get into the studio.","Newly renovated modern 1 bedroom apartment",56359408,"Billy",NA,"Roxbury",42.32934,-71.06927,"Entire home/apt",139,91,38,"2/29/2020",0.85,5,365,"B2",34,0.206004425928388,0.186224912971535,"doc621",1,4,2,4,1,5,0,6,0,1,3,1,3,1,0,5,0,14525
"622",5048406,45751744,"9/5/2015",41276476,"Pia","Yvonne's victorian house is a beautiful place amidst a wonderful city. There is a lot of space, our room was quite huge like the rest of the house. We  were warmly welcomed by our hosts and felt comfortable right from the beginning. If you are planning a trip to Boston, I can only recommend you to book this accomodation.","3rd floor room in Victorian House",26062958,"Yvonne",NA,"Dorchester",42.31261,-71.0671,"Private room",43,2,31,"9/7/2019",0.42,3,365,"C11",59,0.305726980655614,0.416899396502372,"doc622",5,6,3,5,1,8,0,13,0,2,7,2,6,1,0,7,0,12501
"623",13594886,352633276,"11/25/2018",150136321,"Marina","It’s a great place to stay and very close to the city center! I would definitely recommend it :)","Modern Guest Room, Private Bath near airport/city",5997103,"Andrea And Tivan",NA,"East Boston",42.36813,-71.03471,"Private room",162,1,551,"10/4/2020",9.77,2,0,"A7",19,0.105071864735771,0.328195207883383,"doc623",2,1,2,2,1,2,0,3,0,1,3,0,1,0,1,2,0,3627
"624",17285926,273851890,"6/7/2018",17031430,"Matthijs","Lovely and clean apartment in a beautiful area of Boston. Peter was a great host. Highly recommended!","Copley Square/South End",39323824,"Peter",NA,"South End",42.34547,-71.07481,"Entire home/apt",600,3,67,"3/20/2020",1.39,1,0,"D4",17,0.262706879799358,0.523838458118586,"doc624",3,2,1,1,1,2,0,3,0,0,0,3,3,0,0,1,0,11261
"625",18342707,579830042,"12/21/2019",317210996,"Yang","I will highly recommend you guys to choose Boris and Susan’s place. Great experience!","<U+2605>Clean | Cozy Bedroom - Close to Subway & Airport<U+2605>",69587,"Boris & Susan",NA,"East Boston",42.37432,-71.03777,"Private room",45,1,436,"2/12/2021",9.41,8,180,"A7",15,0.0734954783756343,0.301584239447313,"doc625",1,0,1,1,1,0,0,3,0,2,2,2,2,0,0,2,0,3627
"626",8735827,538965951,"9/30/2019",4965367,"Jeremy","We were made to feel very welcome by Jonathan when we arrived, and by Celia during our stay. Really great location, only a short walk from the Roxbury mbta station. Recommended","Brownstone Serene Room Treetop Views by LMA & T",45824409,"Celia",NA,"Roxbury",42.32945,-71.09309,"Private room",94,4,102,"1/1/2021",1.58,3,89,"B2",31,0.154290476095935,0.323979885163765,"doc626",3,4,4,1,1,2,0,5,0,1,3,3,4,0,0,4,0,14525
"627",17942707,337141408,"10/15/2018",78293985,"Ryan","Place is great size with comfortable beds and everything a person could require for a trip. 5 min walk to train station which was convenient during the day. Was told by locals to Uber back at night (just to be safe given the train station at night, but not once did we feel unsafe during our trip at the home).  Access to home was super easy. Alex was very quick to respond to any requests. I would recommend this place to anyone looking to see the sights of Boston, because honestly, can't beat the price. Will stay again.","Newly Renovated 1 BR close to T and Northeastern!",18150109,"Alex",NA,"Roxbury",42.32731,-71.09593,"Entire home/apt",143,91,98,"11/24/2019",2.08,4,180,"B2",97,0.235394505373143,0.317195214934428,"doc627",7,13,8,11,2,9,0,21,1,5,6,3,12,1,0,12,0,14525
"628",43715032,642849383,"7/26/2020",358092150,"Ashley","Great place to stay. Walking distance to everything.","SUPERIOR ROOM",243931054,"Boston Park Plaza",NA,"Downtown",42.35053,-71.06861,"Hotel room",124,1,164,"2/15/2021",20.25,13,362,"A1",8,0.176776695296637,0.136421582460817,"doc628",1,1,0,0,0,0,0,2,0,1,1,0,2,0,0,2,0,9706
"629",5862806,39551169,"7/24/2015",36940147,"Michael","My girlfriend and I loved staying with Isa. She was very welcoming and made us feel right at home. The room was spacious and the location made it easy to get where I needed to be in Boston by car or by 2 nearby T stations.","Huge sunny room, red subway to downtown, 91day min",16881770,"Isa",NA,"Dorchester",42.32239,-71.05943,"Private room",50,91,69,"8/23/2018",1.01,1,40,"C11",45,0.330293812701509,0.405219055626154,"doc629",3,6,3,3,4,2,0,6,2,2,6,2,3,0,0,7,0,12501
"630",18756360,269640645,"5/27/2018",21955338,"Grace","Gregory’s place is convenient, has nice living facilities, and is super clean! It was a super comfortable stay. You have space in your room, living room and kitchen just to make yourself at home. The trip in town is a little far but in a nice way, where you aren’t in the middle of the hustle and the neighborhood is quiet.","Comfortable Stay, not far from Downtown and Fenway",101057334,"Gregory",NA,"Roxbury",42.33157,-71.09498,"Private room",52,1,195,"2/3/2021",4.26,4,174,"B2",63,0.344661737034734,0.383855800542072,"doc630",7,6,5,6,4,7,0,16,0,3,5,1,8,0,0,3,0,14525
"631",19103076,220934747,"12/24/2017",63418699,"Chenxi","Selim is super responsive and offers many options in house. Great stay!","Large Suite w/ Private Bath,Hot tub,great location",133457702,"Selim",NA,"Jamaica Plain",42.3248,-71.10551,"Private room",139,7,82,"9/13/2019",1.86,1,81,"E13",12,0.0854101966249685,0.413947519809265,"doc631",3,1,1,1,1,0,0,3,0,0,0,1,2,0,0,1,0,5214
"632",7694365,289556217,"7/12/2018",93023424,"Chris","Clean, charming and comfortable spot in a great location. 4th floor walk-up may deter some.","Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,"Maverick",NA,"South End",42.34441,-71.07633,"Entire home/apt",66,1,110,"2/1/2021",1.94,55,346,"D4",16,0.808537961235123,0.344943991430565,"doc632",5,1,0,1,1,2,0,5,0,0,0,0,4,0,0,1,0,11261
"633",8518237,108613198,"10/16/2016",56246417,"Kristine","Everything at this property was just as described.  Beautiful space that was stylishly appointed.  All the amenities of home.  Chocolates on our pillows and a hand written welcome note.  It was a perfect location to walk to Boston College, the T, and the Boston College bus stop.  Quiet street with a wonderful patio space perfect for our fall day.   We will definitely make this home our go to rental for visits to Boston College.","Executive Garden Apartment",44851947,"James And Pierre",NA,"Brighton",42.341,-71.15942,"Entire home/apt",238,2,224,"1/2/2021",3.4,1,181,"D14",74,0.256886533611302,0.288975352417858,"doc633",7,8,3,3,2,9,0,17,0,2,7,7,9,1,0,8,0,5828
"634",39575894,595646712,"1/20/2020",59798573,"Kelly","5 stars, my stay with Caitlin was a wonderful experience! Her home is welcoming, clean and beautiful. She is in a safe family neighborhood with ample street parking but just a short walk to the train to explore the city. Caitlin was fast to respond to all communication and always willing to lend an ear to questions I had (guest related or not). I was staying here before my permanent housing opened up as I am moving to Boston for school and this was the best welcome to Boston I could have hoped for. She was open to chatting when needed and for quiet when I was studying; a very receptive and welcoming host. Would absolutely recommend for any type of trip to Boston!","Big and bright Jamaica Plain bedroom (Boston)",187134980,"Caitlin",NA,"Jamaica Plain",42.30345,-71.1077,"Private room",46,1,5,"3/4/2020",0.35,1,0,"E13",123,0.324013761115975,0.409392861170034,"doc634",14,15,7,12,7,10,0,23,1,4,11,5,12,3,0,12,0,5214
"635",4090224,41218887,"8/5/2015",6884094,"Therese","This is a beautiful home. Beautifully appointed and taken care of. It was plenty of room for 5 adults and a baby. We would tromp around DC all day and stay in at night. One night grilled steaks and ate on the lovely deck, another night ordered pizza. We really felt at home! Communication with Tiffany was incredible, in fact, the best I've had with a host. She was prompt. helpful and flexible! She had clear information about the property and lots of information about nearby stores and restaurants. The beds were comfortable and towels and linens were luxurious. The whole experience was topnotch!","Sanitized Modern 3BD private home-near BCEC",17783651,"Tiffany",NA,"South Boston",42.3357,-71.05395,"Entire home/apt",170,1,592,"1/31/2021",7.63,1,282,"C6",103,0.254680230672601,0.371345702675982,"doc635",12,14,2,9,9,10,0,29,2,0,7,2,15,0,0,9,0,6984
"636",19315157,673443695,"10/11/2020",142116996,"Kevin","Adam was a great host, very friendly and sociable. Great recommendations for places to eat in East Boston and things to do and see in Boston. His place was amazing, great view of city skyline from rooftop deck, with fire pit to boot!! Next time in Boston will absolutely look to book again!!!","CLEAN Smart Room w/Roof Deck Near Airport & D-town",74019501,"Adam",NA,"East Boston",42.37637,-71.03229,"Private room",63,1,457,"1/21/2021",10.25,1,363,"A7",53,0.399081329669229,0.406879022277495,"doc636",7,7,3,3,3,1,0,13,0,4,1,5,7,0,0,6,0,3627
"637",5862806,88409347,"7/24/2016",34160934,"Sandrine","Isa's bedroom is huge, clean and the bed is very comfy. The flat is spacious and located in a nice neighbourhood. Isa is an amazing host, always available to help, very patient, she took me out one evening and recommended things to do in Boston. It's very easy to get to downtown Boston from her place, just hop in the red line and it's only few stops away. Would go back to her place!","Huge sunny room, red subway to downtown, 91day min",16881770,"Isa",NA,"Dorchester",42.32239,-71.05943,"Private room",50,91,69,"8/23/2018",1.01,1,40,"C11",74,0.300801365817987,0.379123916372146,"doc637",11,7,8,7,4,5,0,12,1,4,6,4,10,0,0,8,0,12501
"638",6764572,721471910,"1/3/2021",126462233,"Shandi","Very cute unique place! Hosts are nice =)","Experience an 1880s Victorian house",35411494,"Jon&Margrit",NA,"Jamaica Plain",42.31858,-71.10628,"Private room",95,1,228,"2/14/2021",3.29,2,121,"E13",7,0.655010593909724,0.751837567297406,"doc638",3,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,5214
"639",16364879,541593282,"10/5/2019",139261711,"Leah","It was an amazing stay! Perfect location and id definitely stay again!","2 beds Garden Apt-calm oasis next to T stop -3 min",21745230,"Jurek",NA,"Charlestown",42.38327,-71.07714,"Private room",122,14,144,"3/1/2020",2.86,11,202,"A15",12,0.0423320484258993,0.25354007625345,"doc639",2,0,2,1,1,1,0,3,0,0,1,0,2,0,0,1,0,1913
"640",22940115,294936481,"7/22/2018",84520195,"Holly","Endang’s place was the perfect spot for my quick overnight stay in Boston.  Her quick responses made the check-in process seamless.  With the close proximity to the airport, I was able to enjoy the space and catch some extra zzzs without rushing to catch my flight.  Would definitely stay again!","Beautiful private place, 4 min fr T, 5 min airport",169902109,"Endang",NA,"East Boston",42.38318,-71.03455,"Private room",89,29,153,"8/30/2020",4.14,2,359,"A7",52,0.243056414694655,0.321206253159747,"doc640",7,4,2,3,1,6,0,11,0,3,4,2,6,2,0,7,0,3627
"641",4105704,25977154,"1/31/2015",7468183,"Christian","The Greys were very hospitable.  They plowed a spot for my car and a path to the door.  There was a nice breakfast delivered to me each morning.  They ensure that I had a confortable stay in Boston.  I would stay here again.","Sunny Private Studio Aptmt",21299112,"Helen",NA,"Jamaica Plain",42.30236,-71.11491,"Entire home/apt",125,29,256,"12/12/2020",3.3,1,0,"E13",43,0.330807944534046,0.347274247117178,"doc641",3,4,3,2,1,7,0,7,0,0,7,2,5,1,0,6,0,5214
"642",12581300,76420448,"5/27/2016",28415923,"Yifu","Tyler is warm and friendly, and the house is not far from red line subway.","Private room in South Boston",68232240,"Tyler",NA,"South Boston",42.33084,-71.05246,"Private room",65,91,11,"7/26/2016",0.19,1,0,"C6",15,NA,0.322748612183951,"doc642",4,1,0,2,2,1,0,4,0,1,0,0,2,0,0,0,0,6984
"643",35027638,600362408,"2/1/2020",144935073,"<U+ACBD><U+C900>","I'll choose again","Quiet, Modern Guest Suite <U+2605> Near Subway/Downtown",4231359,"John And Inna",NA,"East Boston",42.38054,-71.02902,"Private room",199,1,43,"11/1/2020",2.04,1,154,"A7",3,NA,0,"doc643",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3627
"644",447826,462020507,"6/1/2019",11063553,"Juan Luis","Very nice place to stay, even though it is a small house it really makes you feel the real bostonian life style. You will enjoy sharing stories with Hillary and family. Will book again if we come back.","Sweet Little House in JP, Boston",2053557,"Hilary",NA,"Jamaica Plain",42.31658,-71.11012,"Private room",71,7,313,"3/1/2020",2.97,1,269,"E13",38,0.130828157823115,0.156000750340149,"doc644",4,1,5,3,1,2,0,6,0,1,5,1,4,2,0,7,0,5214
"645",1454258,44424479,"8/26/2015",27657757,"Aurore","Bruce and Barry are wonderful. We didn't really know what to visit in Boston so they drove us and showed the most famous things to do in Boston. Even though we can't speak english fluent we had greats conversations with Bruce about Paris, Boston and many other things. Barry always makes sure you have everything you need. The room is very clean and comfortable.
We definetely recommend!","Inviting Queen Anne Victorian",7799789,"Bruce",NA,"Dorchester",42.30844,-71.0464,"Private room",80,29,311,"11/5/2019",3.39,3,365,"C11",67,0.337268852304355,0.262952328506005,"doc645",8,4,7,4,4,2,0,6,0,4,10,8,7,1,0,11,0,12501
"646",35714054,488745843,"7/15/2019",26824545,"Zed & Kay","Daniela was a wonderful host. She made us feel at home.","Bright & Airy BR- Driveway Parking, Commuter Rail",38879163,"Daniela",NA,"Hyde Park",42.25625,-71.12808,"Private room",38,29,39,"3/14/2020",1.92,1,0,"E18",11,0.237170824512628,0.183028759188288,"doc646",1,1,0,1,0,1,0,2,0,0,2,1,2,0,0,2,0,5280
"647",9494212,96890505,"8/24/2016",2108588,"Andra","Thr place looks like in the photos. We love the kitchen and the terrace..and the bed was really comfortable. The room was really clean and big. Fortunately we were only 2 people instead of free, because the extandable sofa didn't seem so comfortable. It was really great that natalia made a shower program, however even so we were about 9 people waiting for the shower/toillet. The location is 15min walk from the metro and very easy to get into town. Unfortunately, we never saw natalia...maybe next time.","Spacious Bedroom in Cozy Home!",15583990,"Natalia",NA,"Dorchester",42.28992,-71.06248,"Private room",69,1,252,"9/7/2020",3.95,6,349,"C11",88,0.318542693154563,0.179640956031819,"doc647",10,7,14,7,4,10,0,19,2,2,5,1,13,3,0,7,0,12501
"648",17942707,322285963,"9/12/2018",144289467,"Jorge Andres","Safe neighborhood. Really clean place everything looked like brand new. Close to the T Orange station  10 min on train away from downtown and a 30 min walk from Fenway Park.","Newly Renovated 1 BR close to T and Northeastern!",18150109,"Alex",NA,"Roxbury",42.32731,-71.09593,"Entire home/apt",143,91,98,"11/24/2019",2.08,4,180,"B2",29,0.575090572576761,0.592884811012229,"doc648",3,5,3,0,1,2,0,8,2,0,1,4,3,0,0,2,0,14525
"649",12901078,102862230,"9/19/2016",81726384,"Chelsea","This was my first Air BnB experience, and it was great! Althea and Bert were wonderful hosts, and they're equally wonderful people! I felt so welcomed and comfortable in their home. They both offered me rides to the subway station and looked out for me as they would for a friend. I caught a red eye flight from Phoenix to Boston, and Bert stayed home in the morning to let me check in early so I wouldn't have to haul my bags around the city all day. They went out of their way to make my visit to Boston easier on me, and I'm thankful for that! You won't regret booking a stay in their home!","Mahar family room",27871799,"Althea",NA,"Mattapan",42.27482,-71.07796,"Private room",55,29,42,"2/17/2020",0.73,6,325,"B3",116,0.220163582037272,0.310486586137852,"doc649",9,16,5,8,7,8,0,19,0,5,22,6,11,1,0,14,0,11007
"650",18342707,347557226,"11/11/2018",140908475,"Arvin","Amazing place and very convenient.","<U+2605>Clean | Cozy Bedroom - Close to Subway & Airport<U+2605>",69587,"Boris & Susan",NA,"East Boston",42.37432,-71.03777,"Private room",45,1,436,"2/12/2021",9.41,8,180,"A7",5,NA,0.867594375269918,"doc650",2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3627
"651",4090224,69717685,"4/12/2016",38329340,"Lewis","Perfect and exactly what we needed, very clean and comfortable. Stayed here with 9 others (including 3 kids) and it didn't feel crowded at all. Great location.","Sanitized Modern 3BD private home-near BCEC",17783651,"Tiffany",NA,"South Boston",42.3357,-71.05395,"Entire home/apt",170,1,592,"1/31/2021",7.63,1,282,"C6",25,0.34973726620175,0.545018935459642,"doc651",5,1,5,1,3,0,0,3,2,1,3,0,6,0,0,4,0,6984
"652",16517776,436612085,"4/13/2019",237908661,"Rick","Jurek was a great host - very responsive. The place was just as advertised and had no issues at all. Nice convenient location to the train and clean common/private areas.","Room in garden apartment next to T stop / bus hub",21745230,"Jurek",NA,"Charlestown",42.38388,-71.07885,"Private room",55,1,46,"7/2/2020",0.98,11,202,"A15",30,0.282267716186195,0.585731151749996,"doc652",7,1,5,2,2,4,0,6,0,0,0,1,5,0,0,2,0,1913
"653",182613,341714275,"10/27/2018",172863689,"Liz","The apartment is in a great location with Ubers arriving in 2-3 minutes to take you across town in 15-20 minutes. We had a car, which we rarely used, and the free off-street parking is a great benefit.  I wouldn't plan on walking around after 8 pm or so because the neighborhood is questionable after dark. During the day there is plenty of foot and automobile traffic so there were no concerns. 

The apartment itself was comfortable for 3 adults, 2 in one room and 1 in another. There is a small bodega directly across the street for last minute items.

We had a small issue when we arrived to the apartment, but Max was very quick and eager to remedy it. Max was very helpful  before and during our stay. Check-in and check-out were very easy, and Max was readily available when I had a few questions.","Great 2BR in Boston near everything w free parking",875739,"Max",NA,"Charlestown",42.37739,-71.06044,"Entire home/apt",89,91,107,"11/22/2020",0.92,1,12,"A15",145,0.413888203160616,0.303417215842419,"doc653",15,17,12,9,9,15,0,31,9,3,14,3,17,2,2,15,0,1913
"654",36788751,571848872,"12/1/2019",8780975,"David","The location and checkin were great and the apartment was spacious enough, but we had issues with the kitchen sink being backed up and these were never addressed during our stay there.  Better communication from the host when these issues arise would be nice.","Downtown 2br Close to T, Seaport, Expo & Hospitals",275849638,"Steven",NA,"Downtown",42.35731,-71.05321,"Entire home/apt",176,29,48,"1/31/2021",2.47,22,209,"A1",44,0.0344068910760513,-0.240835696945532,"doc654",5,4,4,6,4,5,0,10,0,0,3,0,3,0,0,3,0,9706
"655",13829133,279406050,"6/20/2018",19388307,"Joshua","Riyo's studio is wonderful.  My wife and I were fortunate to land there after a super long flight on our wedding anniversary, so the stylish comfort and extra amenities were just the thing to perk us up for a fun trip.  The house is centrally located in JP, short walks to the orange line T, many great restraunts and organic groceries.  The private deck overlooks a quiet street, perfect for both a dinner in and morning coffee.  Riyo is quick to respond and proactive with suggestions, I highly recommend a stay here for folks visiting anywhere in Boston, such a great and accessible part of town!!","Sunny studio in JP!",45771009,"Riyo",NA,"Jamaica Plain",42.31798,-71.10875,"Entire home/apt",95,5,218,"12/28/2020",4.16,2,231,"E13",106,0.275128636814467,0.510001716627084,"doc655",17,11,8,5,7,12,0,25,0,4,5,4,11,1,0,8,0,5214
"656",19358947,217519685,"12/9/2017",8410,"Eleonora","Jin’s apartment is great, way better than the pictures! The location is amazing, just a few steps from the Boston Common and all the main sites that you can easily reach by walking. It is also close to Chinatown and some amazing restaurants there. The place itself is spotless clean, well appointed, spacious and really feels like home. I was alone but for a couple or a small family it would work perfectly too. Jin was very nice she let me check out late on my last day, saving me for finding some other place to store my luggage. All in all, this place made my stay in Boston perfect and I recommend to everyone traveling there.","Downtown- on the Boston Common",799496,"Kj",NA,"Downtown",42.35195,-71.0651,"Entire home/apt",79,29,201,"2/6/2021",4.5,3,182,"A1",118,0.313856785473284,0.354453911314646,"doc656",17,11,12,8,6,14,0,16,0,2,14,6,13,1,0,11,0,9706
